pid	model	cell	condition	provider	sample_id	word_count	source_json	output_file
BV1_02133	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_16.json	268	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_16.md
BV1_02134	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_17.json	606	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_17.md
BV1_02135	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_18.json	456	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_18.md
BV1_02136	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_19.json	471	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_19.md
BV1_02137	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_2.json	708	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_2.md
BV1_02138	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_20.json	316	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_20.md
BV1_02139	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_21.json	531	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_21.md
BV1_02140	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_22.json	712	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_22.md
BV1_02141	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_23.json	304	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_23.md
BV1_02142	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_24.json	431	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_24.md
BV1_02143	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_25.json	616	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_25.md
BV1_02144	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_3.json	570	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_3.md
BV1_02145	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_4.json	339	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_4.md
BV1_02146	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_5.json	574	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_5.md
BV1_02147	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_6.json	470	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_6.md
BV1_02148	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_7.json	327	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_7.md
BV1_02149	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_8.json	589	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_8.md
BV1_02150	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	OPEN	openrouter	deepseek-v4-1-flash-or-pin-deepseek/OPEN_9.json	358	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/OPEN_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/OPEN_9.md
BV1_02151	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_1.json	266	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_1.md
BV1_02152	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_10.json	195	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_10.md
BV1_02153	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_11.json	227	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_11.md
BV1_02154	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_12.json	203	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_12.md
BV1_02155	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_13.json	221	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_13.md
BV1_02156	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_14.json	218	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_14.md
BV1_02157	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_15.json	201	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_15.md
BV1_02158	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_16.json	254	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_16.md
BV1_02159	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_17.json	219	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_17.md
BV1_02160	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_18.json	183	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_18.md
BV1_02161	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_19.json	191	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_19.md
BV1_02162	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_2.json	215	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_2.md
BV1_02163	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_20.json	209	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_20.md
BV1_02164	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_21.json	233	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_21.md
BV1_02165	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_22.json	216	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_22.md
BV1_02166	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_23.json	217	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_23.md
BV1_02167	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_24.json	220	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_24.md
BV1_02168	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_25.json	206	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_25.md
BV1_02169	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_3.json	215	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_3.md
BV1_02170	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_4.json	204	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_4.md
BV1_02171	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_5.json	220	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_5.md
BV1_02172	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_6.json	205	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_6.md
BV1_02173	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_7.json	200	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_7.md
BV1_02174	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_8.json	200	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_8.md
BV1_02175	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	SHORT	openrouter	deepseek-v4-1-flash-or-pin-deepseek/SHORT_9.json	195	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/SHORT_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/SHORT_9.md
BV1_02176	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_1.json	993	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_1.md
BV1_02177	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_10.json	1000	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_10.md
BV1_02178	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_11.json	1340	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_11.md
BV1_02179	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_12.json	1001	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_12.md
BV1_02180	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_13.json	1078	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_13.md
BV1_02181	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_14.json	1000	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_14.md
BV1_02182	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_15.json	997	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_15.md
BV1_02183	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_16.json	1358	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_16.md
BV1_02184	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_17.json	1004	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_17.md
BV1_02185	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_18.json	1439	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_18.md
BV1_02186	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_19.json	991	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_19.md
BV1_02187	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_2.json	993	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_2.md
BV1_02188	deepseek/deepseek-v4.1-flash	deepseek-v4-1-flash-or-pin-deepseek	VARY	openrouter	deepseek-v4-1-flash-or-pin-deepseek/VARY_20.json	1104	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_deepseek-v4-1-flash-or-pin-deepseek/VARY_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/deepseek-v4-1-flash-or-pin-deepseek/VARY_20.md
